population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Palestine,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,7386.750661502324,8529.945281655422,6264.916464547947
All Population,Prevalence,Palestine,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,11980.728591588002,13822.327547315235,10092.409146987313
All Population,Prevalence,Palestine,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0299358864848914,0.0345493929107514,0.0249560673745774
All Population,Prevalence,Palestine,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0457323317127202,0.052809953016973,0.0387869374010607
All Population,Prevalence,Palestine,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0380362372093798,0.0438820093721748,0.0320417077422856
All Population,Prevalence,Nepal,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,35783.74470325187,41733.47605497336,30701.210549627584
All Population,Prevalence,Nepal,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,45891.72528563481,53090.55771701656,38726.75359675578
All Population,Prevalence,Nepal,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,81675.4699888867,94320.73459935568,69179.60189050606
All Population,Prevalence,Nepal,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0230815831770683,0.0269208159435469,0.0198043694696701
All Population,Prevalence,Nepal,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0280386818659749,0.0324378351449878,0.0236617565717256
All Population,Prevalence,Nepal,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.025627336162806,0.0295962511707934,0.021706389686805
All Population,Prevalence,Eritrea,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,4257.478463483804,4935.79834027386,3620.634418203064
All Population,Prevalence,Eritrea,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,9386.073722668936,10885.11765957584,7950.851297232163
All Population,Prevalence,Eritrea,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,13643.55218615274,15790.772663539206,11621.03725413006
All Population,Prevalence,Eritrea,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.024843106400468,0.0288005254500847,0.0211261914820193
All Population,Prevalence,Eritrea,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0418612461635857,0.0485489632952037,0.0354592437351876
All Population,Prevalence,Eritrea,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0344888332365619,0.0399177939724346,0.0293756940271506
All Population,Prevalence,Uruguay,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,12475.814303465148,14645.045103696371,10471.905210826286
All Population,Prevalence,Uruguay,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,28687.885910324338,33640.319873474655,24315.827187048984
All Population,Prevalence,Uruguay,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,41163.70021378951,47933.68741949242,35089.98508991827
All Population,Prevalence,Uruguay,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0408118702076826,0.0479048604209171,0.0342564275209367
All Population,Prevalence,Uruguay,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0675590200498416,0.0792203020379795,0.0572651555650121
All Population,Prevalence,Uruguay,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0563635190704714,0.0656397333358407,0.0480472974595119
All Population,Prevalence,Thailand,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,178381.08958299374,206536.5835701712,151465.7078534622
All Population,Prevalence,Thailand,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,319633.435980819,368758.1011999812,267915.1536276461
All Population,Prevalence,Thailand,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,498014.5255638129,574906.0279075598,418230.7753553576
All Population,Prevalence,Thailand,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0255112432443979,0.0295378006815744,0.0216610385896555
All Population,Prevalence,Thailand,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0375623344531147,0.0433352857724165,0.0314860796604044
All Population,Prevalence,Thailand,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0321265140850648,0.0370884866384426,0.026981595254261
All Population,Prevalence,Romania,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,66220.9499319858,77510.264133181,54391.44135793134
All Population,Prevalence,Romania,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,144571.23026609718,167935.44647163362,120822.18360655996
All Population,Prevalence,Romania,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,210792.1801980832,244339.2918979645,175305.07605203544
All Population,Prevalence,Romania,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0323345555351783,0.0378455404542331,0.0265588413421303
All Population,Prevalence,Romania,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0498845818266173,0.0579428452202307,0.0416940303487359
All Population,Prevalence,Romania,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.042617788981394,0.0493991919274994,0.0354465638005554
All Population,Prevalence,Croatia,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,17008.24579416872,19933.177930113878,13925.828305805704
All Population,Prevalence,Croatia,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,35212.354130601445,41156.316237530846,29556.93739803857
All Population,Prevalence,Croatia,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,52220.59992477018,60685.13488969424,43427.43830951983
All Population,Prevalence,Croatia,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0332415206097776,0.0389600339007206,0.0272192429849016
All Population,Prevalence,Croatia,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0523323766180993,0.0611698319666776,0.0439316410566891
All Population,Prevalence,Croatia,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0440860035665004,0.0512308336578899,0.0366651629464977
All Population,Prevalence,Mauritania,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,2605.3490663334687,3012.6681724106256,2191.651974098701
All Population,Prevalence,Mauritania,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,3930.444003221568,4505.46872831713,3302.319623333336
All Population,Prevalence,Mauritania,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,6535.793069555037,7503.317111571769,5479.732483656222
All Population,Prevalence,Mauritania,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0193860849590974,0.0224155311009798,0.0163072544159919
All Population,Prevalence,Mauritania,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0288465715480857,0.0330661791200884,0.0242350976829447
All Population,Prevalence,Mauritania,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0241488485090323,0.0277227169040209,0.0202464772763468
All Population,Prevalence,Bulgaria,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,27628.371431739048,32248.54217324602,22599.25692059433
All Population,Prevalence,Bulgaria,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,56624.77272288399,65763.92188018395,46722.66212975435
All Population,Prevalence,Bulgaria,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,84253.14415462302,97931.84552661756,69729.14076168597
All Population,Prevalence,Bulgaria,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0312650753349813,0.0364927199701622,0.0255750044278549
All Population,Prevalence,Bulgaria,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0465197138904091,0.0540309499155055,0.0383881134875186
All Population,Prevalence,Bulgaria,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0401033078708394,0.0466137964555568,0.0331928553802028
All Population,Prevalence,Burkina Faso,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,11360.206371291524,13210.90456225044,9641.07295715119
All Population,Prevalence,Burkina Faso,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,20262.34000598076,23422.155683136123,17216.652244657966
All Population,Prevalence,Burkina Faso,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,31622.54637727228,36585.68335918886,27011.7186352706
All Population,Prevalence,Burkina Faso,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0206410381990101,0.0240037433521039,0.0175165137889478
All Population,Prevalence,Burkina Faso,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0328794476323329,0.0380066691673248,0.0279368930853612
All Population,Prevalence,Burkina Faso,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0271058576477101,0.0313602199562145,0.0231549262283999
All Population,Prevalence,Puerto Rico,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,21635.93772716046,25332.892229506087,18329.926995497408
All Population,Prevalence,Puerto Rico,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,35322.9511148208,40985.35319656582,29680.73103995373
All Population,Prevalence,Puerto Rico,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,56958.888841981214,66265.4349163943,47994.33131534172
All Population,Prevalence,Puerto Rico,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0429598170986036,0.0502989274092099,0.0363950559343417
All Population,Prevalence,Puerto Rico,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0583251907130461,0.0676734195351042,0.0490095734023086
All Population,Prevalence,Puerto Rico,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0513488790527485,0.0597405252278545,0.043266003334812
All Population,Prevalence,Latvia,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,6524.789243232199,7703.217788652386,5423.856404585256
All Population,Prevalence,Latvia,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,19531.56061362921,22738.70982677089,16385.610784283028
All Population,Prevalence,Latvia,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,26056.349856861398,30411.860057765432,21874.175583102235
All Population,Prevalence,Latvia,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0334468447873353,0.0394905898939105,0.0278042863541521
All Population,Prevalence,Latvia,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0572023662745967,0.0665956854273396,0.0479894225094302
All Population,Prevalence,Latvia,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0485649258834683,0.0566802700690666,0.0407717467857306
All Population,Prevalence,Pakistan,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,207094.4702421685,243243.8447376637,172201.80947018892
All Population,Prevalence,Pakistan,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,204236.9534866438,238428.46021735555,170022.1103652516
All Population,Prevalence,Pakistan,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,411331.42372881225,479888.488764149,342626.78631409386
All Population,Prevalence,Pakistan,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0240124765722276,0.028201144825587,0.0199675645948023
All Population,Prevalence,Pakistan,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0280336355856075,0.032725618772186,0.0233377566525954
All Population,Prevalence,Pakistan,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0258538384543262,0.0301631446279623,0.0215362962992068
All Population,Prevalence,Lithuania,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,9723.736998164855,11321.538329560684,8186.023194205977
All Population,Prevalence,Lithuania,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,26683.664242827977,31384.3975131522,22247.368306069344
All Population,Prevalence,Lithuania,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,36407.4012409928,42455.17902909424,30578.088874502813
All Population,Prevalence,Lithuania,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0325702525307534,0.0379230449724487,0.0274198487763836
All Population,Prevalence,Lithuania,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0541480512627721,0.0636879547046328,0.045147067391143
All Population,Prevalence,Lithuania,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0460074298008374,0.0536492728631639,0.0386430920866107
All Population,Prevalence,Cook Islands,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,31.475100136699293,36.35315041961659,25.622951237742225
All Population,Prevalence,Cook Islands,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,53.205003967652914,62.27579221285239,43.61818584969679
